id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,gamelink,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,critbonus,critchance,damage,doubleattackchance,dps,flurry,intelligence,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,wisdom
2149297297,Bo Staff of the Chosen Pugilist,Primary,LEGENDARY,50,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,51,286,6,56.167999,\aITEM -2145669999 1222536864:Bo Staff of the Chosen Pugilist\/a,,,,,,,3.6,2.6,26,0.8,2.4,,,,,,,,,64,64,
1635644309,Shield of Military Accord,Secondary,TREASURED,50,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 1635644309 1593123410:Shield of Military Accord\/a,,,,,,,1,0.8,10,0.2,0.7,,,,,,,,,26,26,
1079116132,Glyphed Crusader's Blade,Primary,TREASURED,55,,berserker|guardian|paladin|shadowknight,66,374,7,62.842495,\aITEM 1079116132 1901504534:Glyphed Crusader's Blade\/a,,,,,,,5,,28,1,3.4,,,,,,7.6,,,76,76,
1577670571,Steamfont Pouch of Geysers,Ranged,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|dirge|guardian|monk|ranger|swashbuckler|troubador,39,220,9,28.800001,\aITEM 1577670571 1055475697:Steamfont Pouch of Geysers\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1784934533,Amber Sceptre,Primary|Secondary,TREASURED,30,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,14,78,4,23.040001,\aITEM 1784934533 -341742291:Amber Sceptre\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1928817756,Shaman's Orc Hammer,Primary|Secondary,LEGENDARY,30,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,14,79,4,23.21067,\aITEM 1928817756 56197137:Shaman's Orc Hammer\/a,,,,,,,,,4,,,,,,,,,,,11,11,
1991720366,Stoneshield Bulwark,Secondary,FABLED,70,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 1991720366 247438716:Stoneshield Bulwark\/a,,,71,,,,2.8,2.1,16,0.6,2,,,,,,,,,41,41,
3254407668,Klak'Anon Steelreign Battleblade,Primary|Secondary,LEGENDARY,54,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,42,240,6,47.146667,\aITEM -1040559628 -751316304:Klak'Anon Steelreign Battleblade\/a,,,40,,,,1.8,,13,0.4,1.2,,,,,,,,,32,32,
841764461,Malignant Rod of the Brawler,Primary,TREASURED,20,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,20,112,7,18.9,\aITEM 841764461 -239641721:Malignant Rod of the Brawler\/a,,,,,,,,,6,,,,,,,,,,,14,14,
3729526476,Empowered Ghoulbane,Primary|Secondary,LEGENDARY,65,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,38,213,4,62.59201,\aITEM -565440820 479385259:Empowered Ghoulbane\/a,,,38,,,,1.7,,12,0.3,1.2,,,,,,,,,31,31,
3654804511,Nightwalker's Satchel,Ranged,LEGENDARY,65,,assassin|beastlord|berserker|brigand|bruiser|dirge|guardian|monk|ranger|swashbuckler|troubador,100,565,9,73.893333,\aITEM -640162785 2076785198:Nightwalker's Satchel\/a,,,,,,4,2.6,1.9,15,0.5,1.8,,,,,,,,,39,39,
2434572561,Runic Longblade of the Stormcaller,Primary|Secondary,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.040001,\aITEM -1860394735 1969412917:Runic Longblade of the Stormcaller\/a,,,,,,,,,4,,,,,,,,,,,10,10,
2518553667,Predator's Metallic Disk,Secondary,TREASURED,50,,assassin|beastlord|berserker|brigand|channeler|defiler|dirge|fury|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,\aITEM -1776413629 127947098:Predator's Metallic Disk\/a,,,,,,,1.7,,12,0.3,1.1,,,5.6,,,,,,31,31,
1358642537,Oresplitter,Primary|Secondary,LEGENDARY,50,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,39,218,6,42.79467,\aITEM 1358642537 17290884:Oresplitter\/a,,,,,,,1,,10,0.2,0.7,,,4,,,,,,25,25,
1967002231,The Burning Beam,Primary|Secondary,FABLED,52,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,30,171,4,50.261337,\aITEM 1967002231 -61699743:The Burning Beam\/a,,,,,,,1,,10,0.2,0.7,,,4,,,,,,25,25,
913651097,Staff of Tunare's Tears,Ranged,TREASURED,40,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,48,269,8,39.600006,\aITEM 913651097 -1143162792:Staff of Tunare's Tears\/a,,,14,,,,0.5,,8,,0.2,,,,,,,,,19,19,
3120484574,Nature's Defender,Primary|Secondary,LEGENDARY,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.210669,\aITEM -1174482722 -867774853:Nature's Defender\/a,,,,,,,,,4,,,,,,,,,,,11,11,
938739135,Gnomish Mechanized Bow,Ranged,TREASURED,40,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,70,209,7,39.893333,\aITEM 938739135 456513742:Gnomish Mechanized Bow\/a,,,,,,,,,6,,,,,1.1,,,,,,15,15,
1744947644,Faydark Magi's Dragonhilted Dagger,Primary|Secondary,TREASURED,53,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,27,155,4,45.720005,\aITEM 1744947644 1547414229:Faydark Magi's Dragonhilted Dagger\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
1760630848,Meldrath's Control Staff of the Pioneer,Primary,LEGENDARY,52,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,62,351,7,59.024002,\aITEM 1760630848 1852052658:Meldrath's Control Staff of the Pioneer\/a,,,50,,,,2,,20,0.4,1.4,,,,,,,,,50,50,
1654646071,Star Darkened Longbow,Ranged,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,203,609,9,90.186668,\aITEM 1654646071 -1496955492:Star Darkened Longbow\/a,,,,,,4.6,2.8,,16,0.6,2,,,,,,,,2.1,41,41,
1413326143,Cherista's Immortality,Primary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,85,254,4,84.727997,\aITEM 1413326143 -1282639249:Cherista's Immortality\/a,,,128,,,,5.4,,30,1.2,3.8,,,,,,,,9.6,80,80,
999779466,Cutlass of Torrent,Primary|Secondary,LEGENDARY,50,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,39,218,6,42.79467,\aITEM 999779466 -281503039:Cutlass of Torrent\/a,,,,,,,1.7,1.2,12,0.3,1.1,,,,,,,,,31,31,
1288150286,Recurve of Darkflight,Ranged,TREASURED,50,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,72,406,9,53.099998,\aITEM 1288150286 607525091:Recurve of Darkflight\/a,,,,,,,1,0.8,10,0.2,0.7,,,,,,,,,26,26,
1746009981,Axe of Natural Order,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,108,325,6,72.149338,\aITEM 1746009981 924854825:Axe of Natural Order\/a,,,71,,,,2.8,,16,0.6,2,,,8.9,,,,,,41,41,
1282593463,Sarik's Fang,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,72,216,4,72.149338,\aITEM 1282593463 1221027198:Sarik's Fang\/a,,,68,,,,2.7,,16,0.6,1.9,,5.1,,,,,,,40,40,
2496744643,Gold-Hilted Scimitar,Primary|Secondary,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.040001,\aITEM -1798222653 -29824748:Gold-Hilted Scimitar\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1017675132,Daggers of the Northwind,Ranged,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|dirge|guardian|monk|ranger|swashbuckler|troubador,24,138,9,18,\aITEM 1017675132 -623683990:Daggers of the Northwind\/a,,,,,,,,,3,,,,,,,,,,,7,7,
1985928929,Marred Token,Secondary|Ranged,TREASURED,10,,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,\aITEM 1985928929 803193533:Marred Token\/a,,,,,,,,,1,,,,,,,,,,,5,5,
2081685024,Ornate Bow of Blood,Ranged,TREASURED,53,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,77,437,9,57.150002,\aITEM 2081685024 -1560833594:Ornate Bow of Blood\/a,,,,,,,2.5,,15,0.5,1.7,,,,,,3.8,,,38,38,
4060445218,Remnant of the Awakened,Ranged,LEGENDARY,65,,beastlord|bruiser|monk,100,565,9,73.893333,\aITEM -234522078 -2034025938:Remnant of the Awakened\/a,,,,,,,2.4,,14,0.5,1.6,,,7.2,,,,,,37,37,
2913190639,The Hand of Saramyth,Primary|Secondary,FABLED,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,58,231,4,72.149338,\aITEM -1381776657 7414395:The Hand of Saramyth\/a,,,71,,,,2.8,,16,0.6,2,,,,,,,1.8,,41,41,
2057057233,Lucanic Hammer,Primary,LEGENDARY,67,,beastlord|berserker|bruiser|channeler|defiler|fury|guardian|inquisitor|monk|mystic|paladin|shadowknight|templar|warden,39,221,4,64.896004,\aITEM 2057057233 -353801432:Lucanic Hammer\/a,,,,,,,1.7,,12,0.3,1.2,,,,,,,1.1,,31,31,
2851257526,Bloodstained Bow of Piercing,Ranged,LEGENDARY,65,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,100,565,9,73.893333,\aITEM -1443709770 427673478:Bloodstained Bow of Piercing\/a,,,,,,4,2.6,,15,0.5,1.8,,4.8,,,,,,,39,39,
1832224115,Gruedheim Rib Piercer,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|coercer|conjuror|dirge|guardian|illusionist|necromancer|ranger|swashbuckler|troubador|warlock|wizard,6,17,1.6,14.506667,\aITEM 1832224115 -570520531:Gruedheim Rib Piercer\/a,,,,,,,,,3,,,,,,,,,,,9,9,
3196789292,Gemmed Dagger of Mysterious Poisons,Primary|Secondary,LEGENDARY,50,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,26,146,4,42.794666,\aITEM -1098178004 -977348381:Gemmed Dagger of Mysterious Poisons\/a,,,,,,,1.7,,12,0.3,1.1,,,5.6,,,,,,31,31,
1024066886,Sparkling Scepter,Primary|Secondary,FABLED,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,72,216,4,72.149338,\aITEM 1024066886 -1302905723:Sparkling Scepter\/a,,,68,,,,2.7,,16,0.6,1.9,,,,,,,1.7,,40,40,
1393895501,Faydark Invader's Satchel of Screams,Ranged,TREASURED,53,,assassin|beastlord|berserker|brigand|bruiser|dirge|guardian|monk|ranger|swashbuckler|troubador,77,437,9,57.150002,\aITEM 1393895501 -844999998:Faydark Invader's Satchel of Screams\/a,,,,,,,2.5,1.8,15,0.5,1.7,,,,,,,,,38,38,
1486477011,Misty Ornate Sai,Primary|Secondary,LEGENDARY,30,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,14,79,4,23.21067,\aITEM 1486477011 -848974022:Misty Ornate Sai\/a,,,,,,,,,4,,,,,,,,,,,11,11,
3100724473,Round Shield of Discarded Parts,Secondary,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|defiler|dirge|fury|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,\aITEM -1194242823 -235030210:Round Shield of Discarded Parts\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1465697874,The Gackhammer,Primary,FABLED,52,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,69,393,7,65.967995,\aITEM 1465697874 -35503442:The Gackhammer\/a,,,,,,2.6,2,,20,0.4,1.4,,,,,,,,,50,50,
1484748377,Tempered Axe,Primary|Secondary,TREASURED,10,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,6,37,6,7.2,\aITEM 1484748377 -1840439083:Tempered Axe\/a,,,,,,,,,,,,,,,,,,,,5,5,
1830512984,Blade of the Heckler,Primary|Secondary,LEGENDARY,64,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,52,296,6,58.026669,\aITEM 1830512984 -1292690434:Blade of the Heckler\/a,,,,,,3.5,2.4,,14,0.5,1.6,,,,,,,,,37,37,
771972297,Badge of Service,Secondary|Ranged,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 771972297 -731117450:Badge of Service\/a,,,,,,,2.6,,15,0.5,1.8,,,,,,,1.6,1.9,39,39,
2867163083,Barbarian's Silver Blade,Primary|Secondary,TREASURED,62,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,50,283,6,55.440002,\aITEM -1427804213 355130845:Barbarian's Silver Blade\/a,,,,,1.8,,1.6,,11,0.3,1,,,,,,,,,30,30,
2136138412,Storm Summoner's Blade,Primary|Secondary,LEGENDARY,57,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,45,257,6,50.410671,\aITEM 2136138412 1246538976:Storm Summoner's Blade\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
1090286054,Bee Sting,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,72,216,4,72.149338,\aITEM 1090286054 1543227606:Bee Sting\/a,,,68,,,,2.7,,16,0.6,1.9,,,8.6,,,,,,40,40,
3355648555,Buckler of Divine Control,Secondary,FABLED,65,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -939318741 968901274:Buckler of Divine Control\/a,,,,,,4,2.6,,15,0.5,1.8,,,8.1,,,,,,39,39,
1347172171,Obsidian Flecked Dagger,Primary|Secondary,TREASURED,61,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,33,185,4,54.360001,\aITEM 1347172171 1669269964:Obsidian Flecked Dagger\/a,,,52,,,,2.4,,14,0.5,1.6,,,,,,,,,37,37,
3477886445,Bow of Teren's Grasp,Ranged,LEGENDARY,65,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,100,565,9,73.893333,\aITEM -817080851 1484430312:Bow of Teren's Grasp\/a,,,,,,4,2.6,,15,0.5,1.8,,4.8,,,,,,,39,39,
2771828439,Novum Tectum,Secondary|Ranged,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1523138857 -2037810472:Novum Tectum\/a,,,62,,,,2.6,,15,0.5,1.8,,,,,,,,1.9,39,39,
1339904876,Star Sharpened Cestus,Primary|Secondary,FABLED,70,,beastlord|bruiser|monk,72,216,4,72.149338,\aITEM 1339904876 751168659:Star Sharpened Cestus\/a,,,,,,4.6,2.8,,16,0.6,2,,,,,,,1.8,,41,41,
3185123204,Stave of the Ephemeral Fate,Primary,TREASURED,50,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,67,379,8,55.755001,\aITEM -1109844092 1280295841:Stave of the Ephemeral Fate\/a,,,,,3.8,,3.4,,24,0.6,2.2,,,,,,,,,62,62,
910350768,Thick Scrapmetal Motif,Secondary|Ranged,LEGENDARY,55,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 910350768 -1656860345:Thick Scrapmetal Motif\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
1736967844,Bisected Saber,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,108,325,6,72.149338,\aITEM 1736967844 328751064:Bisected Saber\/a,,,,,,4.3,2.7,,16,0.6,1.9,,,,2.3,,,,,40,40,
1092166092,Druid's Focus of Natural Energy,Ranged,LEGENDARY,60,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,81,456,8,67.093338,\aITEM 1092166092 -593934284:Druid's Focus of Natural Energy\/a,,,,,,,2.5,,14,0.5,1.7,,,,,,,1.5,,38,38,
886276622,Formidable Bo Staff of the Yellowfeather,Primary,TREASURED,55,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,57,320,6,62.842499,\aITEM 886276622 -1843765092:Formidable Bo Staff of the Yellowfeather\/a,,,,,,,5,,28,1,3.4,,,15.2,,,,,,76,76,
1027849474,Rumbletone Rapier,Primary|Secondary,LEGENDARY,63,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,51,290,6,56.938667,\aITEM 1027849474 949195756:Rumbletone Rapier\/a,0.8,,,,,4.3,2.7,,15,0.6,1.9,,,,,,,,,40,40,
1405243599,Astral Magi's Focus Wand,Ranged,TREASURED,50,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,64,361,8,53.100006,\aITEM 1405243599 1189273358:Astral Magi's Focus Wand\/a,,,,,,,1,,10,0.2,0.7,,,,,,,0.8,,26,26,
703659387,Rending Axe of Fury,Primary|Secondary,LEGENDARY,62,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,50,285,6,55.85067,\aITEM 703659387 1827637936:Rending Axe of Fury\/a,,,42,,,2.9,1.9,,13,0.4,1.3,,,,,,,,,33,33,
1495983237,The Vikomt's Kama,Primary|Secondary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,65,194,4,64.554672,\aITEM 1495983237 -1699733465:The Vikomt's Kama\/a,,,,,,4.3,2.7,,15,0.6,1.9,,,8.4,,,,,,40,40,
801805782,Inlaid Rock Hammer,Primary|Secondary,FABLED,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,72,216,4,72.149338,\aITEM 801805782 915013905:Inlaid Rock Hammer\/a,0.9,,,,,,2.7,,16,0.6,1.9,,,,2.3,,,,,40,40,
3076063503,Obelisk of the Inextinguishable Flame,Primary,FABLED,65,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,104,590,8,86.715996,\aITEM -1218903793 -90140226:Obelisk of the Inextinguishable Flame\/a,,,,,6,8,5.2,,30,1,3.6,,,,,,,,,78,78,
2292186084,Idol of Simpleton Blasting,Secondary|Ranged,FABLED,65,,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,\aITEM -2002781212 1475762856:Idol of Simpleton Blasting\/a,,,,,,4,2.6,,15,0.5,1.8,,,,,,,1.6,,39,39,
3403199394,Nightpriest's Channeling Stick,Ranged,LEGENDARY,65,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,89,502,8,73.893341,\aITEM -891767902 135076053:Nightpriest's Channeling Stick\/a,,,,,,,2.6,,15,0.5,1.8,,,8.1,,,,1.6,,39,39,
1072913984,Tumpy's Tankard,Primary|Secondary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,39,219,4,64.554672,\aITEM 1072913984 -135084677:Tumpy's Tankard\/a,,,64,,,,2.7,,15,0.6,1.9,,5,,,,,,,40,40,
3231514084,Dwarven Steel Buckler,Secondary,TREASURED,20,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -1063453212 2145671945:Dwarven Steel Buckler\/a,,,,,,,,,3,,,,,,,,,,,7,7,
773037426,Torklar's Backup Hammer,Primary|Secondary,TREASURED,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,38,218,4,64.080009,\aITEM 773037426 -99764582:Torklar's Backup Hammer\/a,,,,,,,2.7,,15,0.6,1.9,,5,8.4,,,,,,40,40,
2088877211,Faceless Shield,Secondary,TREASURED,70,,assassin|beastlord|berserker|brigand|channeler|defiler|dirge|fury|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,\aITEM 2088877211 864451849:Faceless Shield\/a,,,,,,4,2.6,,7,0.5,1.8,,,8.1,,,,,,39,39,
1634061676,Frighteningly Handsome Doll,Secondary|Ranged,TREASURED,70,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,0,0,0,0,\aITEM 1634061676 -797708706:Frighteningly Handsome Doll\/a,,,62,,,4,2.6,,15,0.5,1.8,,,,,,,,,39,39,
